Player,Game,Date,Age,Team,Home,Opposition,Win,Difference,GS,Minutes Played,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
MJ,195,11/28/1987,24.77754962,CHI,0,HOU,1,12,1,41,12,22,0.545,0,1,0,10,10,1,3,4,7,6,4,2,7,4,34,27.7
MJ,196,12/1/1987,24.78576318,CHI,0,GSW,1,1,1,40,6,15,0.4,0,0,,4,6,0.667,0,6,6,9,3,1,3,2,16,15.1
MJ,197,12/2/1987,24.78850103,CHI,0,UTA,1,4,1,39,17,27,0.63,0,0,,13,16,0.813,2,2,4,9,3,3,2,4,47,43.5
MJ,198,12/4/1987,24.79397673,CHI,0,DEN,0,-16,1,35,9,15,0.6,1,1,1,4,5,0.8,1,3,4,5,4,0,4,4,23,19.2
MJ,199,12/5/1987,24.79671458,CHI,0,SAS,0,-9,1,40,15,22,0.682,0,2,0,10,12,0.833,1,1,2,8,1,0,6,3,40,30.2
MJ,200,12/8/1987,24.80492813,CHI,1,PHI,0,-13,1,42,14,26,0.538,0,1,0,5,6,0.833,1,4,5,10,3,3,7,4,33,25.4
MJ,201,12/10/1987,24.81040383,CHI,1,MIL,1,6,1,40,11,18,0.611,0,0,,10,11,0.909,1,6,7,4,3,1,3,2,32,28.6
MJ,202,12/12/1987,24.81587953,CHI,1,HOU,1,9,1,40,16,28,0.571,0,0,,12,12,1,0,3,3,9,5,5,3,3,44,42.3
MJ,203,12/15/1987,24.82409309,CHI,0,DET,0,-4,1,50,12,26,0.462,1,2,0.5,13,16,0.813,3,5,8,12,3,1,2,6,38,34.7
MJ,204,12/17/1987,24.82956879,CHI,1,CLE,1,11,1,41,20,31,0.645,0,0,,12,12,1,0,3,3,6,4,1,2,2,52,45.3
MJ,205,12/19/1987,24.83504449,CHI,0,WSB,0,-13,1,43,12,23,0.522,0,0,,6,8,0.75,0,2,2,7,3,2,2,3,30,24.6
MJ,206,12/22/1987,24.84325804,CHI,1,DAL,0,-11,1,41,11,20,0.55,0,1,0,6,7,0.857,4,2,6,7,4,2,4,4,28,26.1
MJ,207,12/23/1987,24.84599589,CHI,0,NYK,0,-1,1,39,5,15,0.333,0,0,,6,9,0.667,1,4,5,2,3,0,2,3,16,9.4
MJ,208,12/26/1987,24.85420945,CHI,0,IND,0,-14,1,34,6,22,0.273,0,0,,5,6,0.833,2,4,6,6,0,2,5,3,17,5.6
MJ,209,12/29/1987,24.862423,CHI,1,ATL,0,-10,1,43,16,37,0.432,0,2,0,7,9,0.778,6,2,8,6,5,0,2,5,39,28.7
MJ,210,1/2/1988,24.8733744,CHI,1,NJN,1,23,1,37,9,19,0.474,0,0,,7,7,1,3,7,10,10,6,3,1,4,25,32
MJ,211,1/5/1988,24.88158795,CHI,1,IND,1,16,1,38,12,20,0.6,0,0,,7,8,0.875,6,5,11,9,4,5,2,5,31,36.9
MJ,212,1/7/1988,24.88706366,CHI,1,DEN,1,4,1,42,11,22,0.5,0,0,,6,11,0.545,3,6,9,5,6,4,3,2,28,27.4
MJ,213,1/9/1988,24.89253936,CHI,1,UTA,1,22,1,38,17,23,0.739,0,0,,11,14,0.786,1,2,3,8,4,0,1,3,45,43.2
MJ,214,1/12/1988,24.90075291,CHI,1,BOS,0,-7,1,43,19,35,0.543,0,1,0,4,5,0.8,2,2,4,6,3,1,0,0,42,34.6
MJ,215,1/14/1988,24.90622861,CHI,0,CLE,0,-3,1,45,12,24,0.5,0,1,0,4,6,0.667,3,1,4,7,1,2,4,3,28,19.7
MJ,216,1/16/1988,24.91170431,CHI,1,DET,1,16,1,38,12,26,0.462,0,0,,12,13,0.923,4,6,10,10,4,4,3,3,36,36.4
MJ,217,1/18/1988,24.91718001,CHI,1,WSB,1,14,1,39,13,19,0.684,0,0,,7,10,0.7,0,3,3,7,5,0,2,4,33,30.9
MJ,218,1/19/1988,24.91991786,CHI,0,ATL,0,-12,1,41,14,22,0.636,0,0,,10,10,1,0,3,3,4,3,1,2,0,38,33.6
MJ,219,1/22/1988,24.92813142,CHI,1,PHO,1,10,1,38,17,25,0.68,0,0,,8,8,1,0,4,4,13,4,4,2,2,42,45.6
MJ,220,1/23/1988,24.93086927,CHI,1,GSW,1,27,1,38,13,19,0.684,0,0,,10,13,0.769,3,4,7,8,3,1,2,5,36,35.3
MJ,221,1/26/1988,24.93908282,CHI,0,IND,0,-4,1,40,13,26,0.5,1,1,1,7,10,0.7,2,5,7,5,2,1,6,5,34,20.9
MJ,222,1/27/1988,24.94182067,CHI,0,PHI,1,10,1,46,12,21,0.571,1,1,1,12,12,1,2,2,4,7,2,1,2,5,37,32.7
MJ,223,1/29/1988,24.94729637,CHI,1,NJN,1,27,1,27,14,18,0.778,0,0,,4,5,0.8,0,1,1,4,10,2,3,1,32,35.7
MJ,224,1/30/1988,24.95003422,CHI,1,NYK,1,2,1,44,10,17,0.588,0,1,0,8,8,1,1,4,5,4,2,4,5,3,28,23.4
MJ,225,2/1/1988,24.95550992,CHI,0,SAC,0,-2,1,40,13,31,0.419,0,0,,11,15,0.733,0,5,5,3,5,2,4,4,37,23.3
MJ,226,2/2/1988,24.95824778,CHI,0,LAL,0,-9,1,40,14,26,0.538,0,0,,11,11,1,1,1,2,4,3,1,3,3,39,29.7
MJ,227,2/4/1988,24.96372348,CHI,0,PHO,1,12,1,37,14,27,0.519,0,1,0,9,11,0.818,1,4,5,8,0,1,0,1,37,30.7
MJ,228,2/9/1988,24.97741273,CHI,1,DET,0,-15,1,42,7,22,0.318,0,0,,6,8,0.75,1,6,7,9,4,0,2,4,20,15.8
MJ,229,2/10/1988,24.98015058,CHI,0,NJN,0,-9,1,37,10,23,0.435,0,2,0,14,15,0.933,2,2,4,4,1,3,3,3,34,25.2
MJ,230,2/12/1988,24.98562628,CHI,0,MIL,1,2,1,43,9,19,0.474,0,1,0,9,10,0.9,0,6,6,8,0,0,3,3,27,20.1
MJ,231,2/13/1988,24.98836413,CHI,0,DET,0,-9,1,40,9,22,0.409,0,1,0,9,10,0.9,0,2,2,2,3,2,4,0,27,17.2
MJ,232,2/15/1988,24.99383984,CHI,1,ATL,1,19,1,38,13,22,0.591,0,0,,6,8,0.75,3,10,13,8,5,2,2,2,32,35.3
MJ,233,2/19/1988,25.0054757,CHI,1,SAC,1,21,1,38,19,27,0.704,0,0,,11,14,0.786,2,1,3,3,3,3,5,2,49,39.6
MJ,234,2/21/1988,25.0109514,CHI,0,CLE,0,-2,1,45,16,31,0.516,0,2,0,14,15,0.933,1,3,4,9,3,1,3,3,46,37.7
MJ,235,2/23/1988,25.0164271,CHI,1,SEA,1,7,1,48,11,29,0.379,0,0,,17,20,0.85,2,7,9,5,4,2,0,4,39,32.7
MJ,236,2/26/1988,25.02464066,CHI,1,POR,0,-8,1,43,21,34,0.618,0,2,0,10,12,0.833,2,6,8,3,2,3,6,5,52,37.2
MJ,237,2/27/1988,25.02737851,CHI,1,MIL,0,-3,1,44,16,27,0.593,0,0,,6,8,0.75,1,1,2,3,3,3,3,5,38,27.9
MJ,238,2/29/1988,25.03285421,CHI,0,PHI,0,-1,1,46,13,22,0.591,0,0,,9,13,0.692,1,4,5,4,2,0,3,1,35,26.5
MJ,239,3/3/1988,25.04106776,CHI,1,PHI,1,4,1,41,15,29,0.517,0,0,,6,9,0.667,0,10,10,7,3,2,5,4,36,26.2
MJ,240,3/5/1988,25.04654346,CHI,1,LAC,1,24,1,27,9,13,0.692,0,0,,3,4,0.75,0,6,6,4,4,2,2,2,21,22.3
MJ,241,3/7/1988,25.05201916,CHI,0,NYK,0,-12,1,44,12,24,0.5,0,2,0,14,16,0.875,1,9,10,3,1,0,4,4,38,26.1
MJ,242,3/10/1988,25.06023272,CHI,1,LAL,1,21,1,42,17,34,0.5,0,1,0,4,4,1,5,4,9,7,3,1,2,2,38,31.5
MJ,243,3/12/1988,25.06570842,CHI,1,SAS,1,20,1,34,9,22,0.409,0,0,,10,12,0.833,3,4,7,6,0,0,2,2,28,20.1
MJ,244,3/15/1988,25.07392197,CHI,1,CLE,1,19,1,37,17,29,0.586,0,0,,4,7,0.571,4,2,6,1,2,1,2,2,38,27.3
MJ,245,3/16/1988,25.07665982,CHI,0,WSB,0,-3,1,39,10,23,0.435,0,0,,5,5,1,3,1,4,5,0,2,3,2,25,16.4
MJ,246,3/18/1988,25.08213552,CHI,1,BOS,1,10,1,42,19,32,0.594,1,2,0.5,11,11,1,2,3,5,9,5,1,1,4,50,46.9
MJ,247,3/20/1988,25.08761123,CHI,0,BOS,0,-30,1,39,10,18,0.556,0,0,,6,8,0.75,0,4,4,7,1,1,5,4,26,17.8
MJ,248,3/23/1988,25.09582478,CHI,0,PHI,1,16,1,42,20,35,0.571,0,1,0,9,12,0.75,5,8,13,2,0,2,0,4,49,38.4
MJ,249,3/25/1988,25.10130048,CHI,0,CLE,1,1,1,48,14,29,0.483,0,0,,11,13,0.846,2,6,8,7,2,4,3,3,39,32.2
MJ,250,3/26/1988,25.10403833,CHI,1,IND,1,9,1,42,16,27,0.593,0,2,0,6,9,0.667,0,3,3,2,3,4,6,2,38,25.6
MJ,251,3/29/1988,25.11225188,CHI,0,SEA,0,-3,1,42,8,17,0.471,0,0,,10,12,0.833,1,3,4,4,2,2,6,3,26,17.1
MJ,252,3/30/1988,25.11498973,CHI,0,LAC,1,17,1,34,15,25,0.6,0,0,,6,6,1,2,4,6,4,6,0,2,3,36,32.7
MJ,253,4/1/1988,25.12046543,CHI,0,POR,1,15,1,42,13,30,0.433,1,2,0.5,11,13,0.846,4,7,11,7,3,0,3,5,38,29.2
MJ,254,4/3/1988,25.12594114,CHI,0,DET,1,2,1,42,21,27,0.778,0,1,0,17,19,0.895,2,2,4,6,2,2,1,4,59,54.7
MJ,255,4/5/1988,25.13141684,CHI,1,WSB,0,-11,1,42,12,20,0.6,0,1,0,5,8,0.625,1,2,3,1,4,2,6,4,29,18.4
MJ,256,4/6/1988,25.13415469,CHI,0,MIL,1,9,1,44,12,22,0.545,0,0,,13,13,1,1,5,6,6,3,1,5,5,37,29.5
MJ,257,4/8/1988,25.13963039,CHI,1,NYK,1,9,1,43,13,24,0.542,0,0,,14,18,0.778,3,3,6,3,8,1,3,4,40,36
MJ,258,4/14/1988,25.15605749,CHI,0,IND,1,6,1,38,12,28,0.429,0,2,0,11,12,0.917,2,4,6,3,3,1,2,3,35,25
MJ,259,4/15/1988,25.15879535,CHI,0,NJN,1,1,1,39,11,20,0.55,0,0,,6,8,0.75,0,0,0,4,2,0,3,5,28,17.4
MJ,260,4/17/1988,25.16427105,CHI,1,MIL,1,8,1,38,17,29,0.586,0,1,0,10,14,0.714,1,2,3,6,4,3,2,4,44,36.9
MJ,261,4/19/1988,25.16974675,CHI,0,NYK,1,3,1,40,18,27,0.667,0,2,0,11,13,0.846,3,2,5,2,2,1,6,4,47,33.7
MJ,262,4/21/1988,25.17522245,CHI,0,BOS,0,-7,1,41,17,33,0.515,0,2,0,5,6,0.833,3,0,3,8,2,1,4,5,39,26.7
MJ,263,4/22/1988,25.1779603,CHI,1,CLE,0,-4,1,42,12,26,0.462,0,0,,2,2,1,1,0,1,7,4,1,2,5,26,18.9
MJ,264,4/24/1988,25.183436,CHI,1,BOS,1,7,1,44,16,25,0.64,0,1,0,14,15,0.933,0,6,6,6,1,1,3,3,46,38
MJ,265,11/4/1988,25.71457906,CHI,1,DET,0,-13,1,43,10,19,0.526,0,2,0,8,12,0.667,1,4,5,7,5,2,2,5,28,26.3
MJ,266,11/5/1988,25.71731691,CHI,0,WSB,1,13,1,39,9,21,0.429,0,0,,11,12,0.917,0,2,2,7,3,0,5,4,29,19.4
MJ,267,11/8/1988,25.72553046,CHI,0,NYK,0,-9,1,39,13,21,0.619,2,3,0.667,3,3,1,2,1,3,9,2,0,4,5,31,25.5
MJ,268,11/9/1988,25.72826831,CHI,0,BOS,1,6,1,42,18,33,0.545,2,4,0.5,14,16,0.875,0,3,3,2,9,2,2,4,52,44.4
MJ,269,11/11/1988,25.73374401,CHI,1,NJN,1,12,1,41,14,24,0.583,0,1,0,8,11,0.727,1,5,6,3,3,4,6,2,36,26.9
MJ,270,11/12/1988,25.73648186,CHI,0,NJN,0,-6,1,43,17,31,0.548,0,3,0,8,12,0.667,2,5,7,6,3,1,1,2,42,34.5
MJ,271,11/15/1988,25.74469541,CHI,1,PHI,1,13,1,43,14,27,0.519,0,0,,5,6,0.833,1,5,6,6,5,1,3,2,33,27.6
MJ,272,11/16/1988,25.74743326,CHI,0,PHI,0,-13,1,43,24,29,0.828,0,1,0,4,4,1,3,6,9,1,4,2,4,2,52,46.5
MJ,273,11/18/1988,25.75290897,CHI,1,ATL,1,3,1,49,12,21,0.571,0,0,,10,13,0.769,1,8,9,9,1,0,6,4,34,25.7
MJ,274,11/22/1988,25.76386037,CHI,0,SAC,1,16,1,38,16,20,0.8,0,0,,0,0,,1,10,11,8,1,1,2,3,32,32.2
MJ,275,11/23/1988,25.76659822,CHI,0,LAC,0,-8,1,41,7,15,0.467,1,2,0.5,11,12,0.917,2,10,12,7,5,4,6,4,26,27.4
MJ,276,11/26/1988,25.77481177,CHI,0,DEN,0,-5,1,44,19,27,0.704,3,5,0.6,11,14,0.786,2,9,11,7,1,0,6,3,52,42.3
MJ,277,11/29/1988,25.78302533,CHI,0,GSW,0,-10,1,43,11,24,0.458,0,1,0,4,4,1,2,8,10,7,4,0,3,3,26,22.1
MJ,278,11/30/1988,25.78576318,CHI,0,UTA,0,-14,1,39,11,25,0.44,0,1,0,11,13,0.846,4,4,8,5,2,1,3,1,33,25.9
MJ,279,12/3/1988,25.79397673,CHI,0,DAL,1,13,1,43,16,31,0.516,0,0,,7,8,0.875,3,8,11,6,2,3,2,5,39,32.1
MJ,280,12/6/1988,25.80219028,CHI,1,BOS,1,5,1,43,14,20,0.7,0,0,,10,11,0.909,2,7,9,5,5,0,6,4,38,33.6
MJ,281,12/7/1988,25.80492813,CHI,0,DET,0,-13,1,40,4,16,0.25,0,0,,10,11,0.909,3,4,7,7,1,2,3,1,18,15.2
MJ,282,12/9/1988,25.81040383,CHI,1,MIL,1,18,1,40,10,17,0.588,0,2,0,15,17,0.882,3,8,11,5,1,1,5,3,35,29.8
MJ,283,12/10/1988,25.81314168,CHI,1,MIA,1,23,1,37,14,25,0.56,1,2,0.5,9,10,0.9,2,9,11,4,2,0,1,3,38,32.4
MJ,284,12/13/1988,25.82135524,CHI,1,ATL,0,-18,1,41,11,24,0.458,0,1,0,6,6,1,2,12,14,6,2,0,1,3,28,24.6
MJ,285,12/16/1988,25.82956879,CHI,1,IND,1,7,1,38,10,22,0.455,0,3,0,8,9,0.889,3,4,7,7,6,0,2,4,28,26.8
MJ,286,12/17/1988,25.83230664,CHI,0,MIL,1,19,1,40,12,25,0.48,0,1,0,12,12,1,0,6,6,5,3,0,3,2,36,27.8
MJ,287,12/20/1988,25.84052019,CHI,1,LAL,1,13,1,39,11,23,0.478,2,3,0.667,18,22,0.818,4,3,7,8,4,0,1,0,42,41
MJ,288,12/23/1988,25.84873374,CHI,0,CHH,0,-2,1,41,14,26,0.538,0,0,,5,6,0.833,2,3,5,4,6,0,7,5,33,22.1
MJ,289,12/27/1988,25.85968515,CHI,1,CLE,0,-11,1,42,18,30,0.6,1,1,1,6,6,1,3,9,12,4,3,0,4,3,43,34.6
MJ,290,12/29/1988,25.86516085,CHI,1,NYK,1,2,1,40,14,27,0.519,0,2,0,9,12,0.75,1,8,9,3,3,0,3,2,37,26.9
MJ,291,12/30/1988,25.8678987,CHI,0,IND,1,16,1,37,13,26,0.5,0,0,,5,5,1,2,5,7,4,4,2,2,1,31,26.7
MJ,292,1/3/1989,25.8788501,CHI,1,LAC,1,5,1,47,15,30,0.5,0,3,0,11,15,0.733,1,9,10,11,6,0,4,5,41,35.5
MJ,293,1/5/1989,25.8843258,CHI,0,CLE,0,-5,1,41,13,24,0.542,1,2,0.5,5,5,1,2,9,11,7,2,0,2,2,32,28.6
MJ,294,1/6/1989,25.88706366,CHI,1,UTA,0,-14,1,37,12,21,0.571,0,0,,3,5,0.6,1,4,5,4,2,1,2,2,27,20.9
MJ,295,1/10/1989,25.89801506,CHI,0,ATL,1,3,1,41,17,29,0.586,0,2,0,14,16,0.875,4,6,10,9,3,0,4,2,48,42.8
MJ,296,1/11/1989,25.90075291,CHI,0,CHH,1,5,1,40,7,15,0.467,0,0,,10,11,0.909,1,3,4,10,3,1,6,4,24,20.6
MJ,297,1/13/1989,25.90622861,CHI,1,DEN,1,5,1,46,13,24,0.542,0,1,0,12,13,0.923,1,11,12,11,3,0,6,4,38,33.1
MJ,298,1/15/1989,25.91170431,CHI,1,BOS,1,6,1,41,13,23,0.565,0,3,0,16,17,0.941,1,8,9,11,8,0,2,2,42,46.7
MJ,299,1/17/1989,25.91718001,CHI,1,IND,1,7,1,44,10,18,0.556,0,1,0,2,4,0.5,1,5,6,13,4,1,2,4,22,25
MJ,300,1/19/1989,25.92265572,CHI,0,MIA,1,4,1,41,14,25,0.56,0,1,0,6,8,0.75,3,2,5,7,2,1,1,3,34,29.4
MJ,301,1/21/1989,25.92813142,CHI,1,PHO,0,-9,1,41,20,28,0.714,0,0,,13,15,0.867,1,13,14,8,2,1,4,4,53,47.9
MJ,302,1/24/1989,25.93634497,CHI,1,DAL,1,18,1,33,10,20,0.5,0,1,0,4,5,0.8,1,2,3,6,3,0,1,1,24,20.7
MJ,303,1/25/1989,25.93908282,CHI,0,PHI,0,-12,1,45,14,25,0.56,0,0,,5,5,1,0,6,6,12,2,1,2,5,33,30
MJ,304,1/27/1989,25.94455852,CHI,1,WSB,1,11,1,39,14,25,0.56,0,0,,5,8,0.625,3,8,11,9,3,1,1,4,33,31.8
MJ,305,1/31/1989,25.95550992,CHI,1,DET,0,-6,1,41,7,24,0.292,0,1,0,7,10,0.7,3,9,12,10,2,1,5,6,21,12.9
MJ,306,2/2/1989,25.96098563,CHI,1,SAC,1,11,1,40,15,21,0.714,0,0,,10,12,0.833,1,6,7,8,4,0,6,2,40,35.8
MJ,307,2/3/1989,25.96372348,CHI,0,HOU,0,-7,1,45,10,24,0.417,0,1,0,9,12,0.75,2,4,6,10,5,1,3,3,29,26.1
MJ,308,2/5/1989,25.96919918,CHI,0,DET,0,-11,1,42,10,18,0.556,1,4,0.25,7,8,0.875,2,4,6,10,1,1,1,3,28,28.1
MJ,309,2/7/1989,25.97467488,CHI,1,CHH,1,25,1,32,11,20,0.55,1,2,0.5,9,10,0.9,2,5,7,5,2,0,3,3,32,26.2
MJ,310,2/9/1989,25.98015058,CHI,0,SAS,1,5,1,43,9,20,0.45,0,0,,5,8,0.625,3,3,6,9,2,1,6,2,23,16.6
MJ,311,2/14/1989,25.99383984,CHI,1,ATL,0,-8,1,36,11,14,0.786,1,1,1,9,16,0.563,2,3,5,3,3,1,3,4,32,27.3
MJ,312,2/16/1989,25.99931554,CHI,1,MIL,1,1,1,40,16,26,0.615,1,2,0.5,17,18,0.944,2,6,8,5,3,0,4,4,50,41.9
MJ,313,2/19/1989,26.0054757,CHI,0,MIL,1,2,1,40,9,19,0.474,0,0,,5,6,0.833,0,3,3,9,2,3,7,4,23,15.6
MJ,314,2/20/1989,26.00821355,CHI,1,POR,1,4,1,36,13,22,0.591,0,0,,7,8,0.875,2,4,6,7,1,0,4,3,33,25.7
MJ,315,2/22/1989,26.01368925,CHI,0,CHH,1,28,1,37,10,14,0.714,0,1,0,4,5,0.8,0,4,4,5,1,0,6,4,24,15.9
MJ,316,2/24/1989,26.01916496,CHI,1,HOU,1,9,1,38,10,18,0.556,0,0,,13,15,0.867,0,4,4,8,4,0,2,2,33,31.6
MJ,317,2/25/1989,26.02190281,CHI,0,ATL,0,-30,1,30,7,12,0.583,0,0,,4,5,0.8,1,4,5,3,3,0,4,3,18,13.8
MJ,318,2/28/1989,26.03011636,CHI,1,SAS,1,19,1,34,11,16,0.688,0,0,,2,2,1,4,2,6,8,2,1,4,1,24,24.5
MJ,319,3/3/1989,26.03832991,CHI,1,MIL,1,6,1,41,10,18,0.556,1,1,1,7,11,0.636,2,6,8,9,2,1,6,4,28,22.4
MJ,320,3/4/1989,26.04106776,CHI,0,NYK,0,-18,1,42,10,16,0.625,0,0,,8,8,1,1,2,3,10,2,0,4,4,28,25.5
MJ,321,3/7/1989,26.04928131,CHI,1,PHI,0,-2,1,39,15,27,0.556,0,0,,4,5,0.8,3,8,11,4,3,0,2,2,34,28.2
MJ,322,3/11/1989,26.06023272,CHI,1,SEA,1,17,1,40,8,13,0.615,0,0,,2,2,1,1,7,8,15,1,3,3,3,18,24.3
MJ,323,3/13/1989,26.06570842,CHI,1,IND,1,32,1,30,7,15,0.467,3,4,0.75,4,4,1,3,11,14,14,3,2,1,0,21,31.9
MJ,324,3/15/1989,26.07118412,CHI,0,CLE,0,-24,1,38,12,22,0.545,0,0,,4,5,0.8,1,5,6,12,3,0,8,3,28,21.4
MJ,325,3/17/1989,26.07665982,CHI,1,NYK,1,5,1,41,9,16,0.563,2,2,1,13,14,0.929,1,4,5,9,4,1,4,5,33,31.9
MJ,326,3/18/1989,26.07939767,CHI,0,IND,0,-11,1,44,11,24,0.458,0,1,0,6,7,0.857,0,6,6,10,0,1,2,1,28,22.3
MJ,327,3/21/1989,26.08761123,CHI,0,LAL,1,1,1,43,7,20,0.35,0,0,,7,8,0.875,1,7,8,16,1,0,5,3,21,18.2
MJ,328,3/22/1989,26.09034908,CHI,0,PHO,1,1,1,37,10,20,0.5,0,0,,12,12,1,0,10,10,9,1,0,3,5,32,27.3
MJ,329,3/24/1989,26.09582478,CHI,0,POR,1,15,1,40,10,20,0.5,1,3,0.333,13,16,0.813,3,4,7,17,6,0,7,4,34,35.4
MJ,330,3/25/1989,26.09856263,CHI,0,SEA,1,1,1,40,8,18,0.444,0,0,,5,5,1,1,11,12,12,3,0,6,3,21,19.8
MJ,331,3/28/1989,26.10677618,CHI,1,GSW,1,9,1,40,13,24,0.542,0,1,0,7,9,0.778,1,11,12,11,4,0,5,4,33,29.7
MJ,332,3/29/1989,26.10951403,CHI,0,MIL,1,4,1,43,9,19,0.474,0,1,0,14,16,0.875,1,9,10,10,2,1,4,4,32,29
MJ,333,3/31/1989,26.11498973,CHI,1,CLE,0,-9,1,43,15,29,0.517,1,2,0.5,6,7,0.857,2,8,10,10,3,1,3,4,37,32.2
MJ,334,4/2/1989,26.12046543,CHI,1,NJN,1,11,1,39,11,23,0.478,0,1,0,5,5,1,5,9,14,12,2,2,3,2,27,29.5
MJ,335,4/4/1989,26.12594114,CHI,1,CHH,1,20,1,40,10,15,0.667,0,2,0,13,15,0.867,4,6,10,12,6,1,3,1,33,42
MJ,336,4/6/1989,26.13141684,CHI,0,DET,0,-7,1,43,11,23,0.478,1,5,0.2,8,8,1,2,11,13,10,2,0,2,2,31,30.2
MJ,337,4/7/1989,26.13415469,CHI,1,DET,0,-2,1,42,11,18,0.611,0,0,,18,21,0.857,1,6,7,11,2,0,1,6,40,39.4
MJ,338,4/9/1989,26.13963039,CHI,0,ATL,0,-8,1,43,13,29,0.448,0,3,0,14,14,1,4,6,10,12,1,0,2,3,40,35.7
MJ,339,4/13/1989,26.15058179,CHI,0,IND,0,-4,1,46,17,30,0.567,0,1,0,13,14,0.929,2,9,11,13,4,2,4,3,47,45.8
MJ,340,4/14/1989,26.15331964,CHI,0,NJN,0,-12,1,38,12,27,0.444,0,1,0,5,7,0.714,2,8,10,12,3,2,4,2,29,25.9
MJ,341,4/16/1989,26.15879535,CHI,0,CLE,0,-19,1,27,8,14,0.571,0,1,0,6,6,1,0,3,3,3,2,1,5,2,22,15.3
MJ,342,4/17/1989,26.1615332,CHI,1,NYK,1,4,1,42,11,21,0.524,1,3,0.333,11,13,0.846,1,10,11,9,2,3,5,3,34,30.8
MJ,343,4/20/1989,26.16974675,CHI,0,WSB,0,-2,1,39,9,20,0.45,0,0,,12,13,0.923,2,3,5,4,1,1,6,4,30,18.4
MJ,344,4/21/1989,26.1724846,CHI,1,WSB,1,2,1,42,13,31,0.419,0,0,,8,11,0.727,6,8,14,11,2,1,1,1,34,31.9
MJ,345,4/23/1989,26.1779603,CHI,1,CLE,0,-6,1,35,9,19,0.474,0,2,0,7,8,0.875,3,2,5,3,1,0,3,3,25,16.5
MJ,346,11/3/1989,26.70910335,CHI,1,CLE,1,5,1,47,19,31,0.613,1,2,0.5,15,17,0.882,3,11,14,6,3,1,0,3,54,51.2
MJ,347,11/4/1989,26.7118412,CHI,1,BOS,0,-2,1,34,10,18,0.556,0,3,0,4,6,0.667,0,5,5,6,5,1,4,5,24,20
MJ,348,11/7/1989,26.72005476,CHI,1,DET,1,3,1,44,13,24,0.542,0,2,0,14,17,0.824,2,3,5,7,3,0,4,1,40,33
MJ,349,11/8/1989,26.72279261,CHI,0,MIN,1,12,1,40,15,24,0.625,1,1,1,14,14,1,1,5,6,2,2,0,3,2,45,36
MJ,350,11/10/1989,26.72826831,CHI,0,NJN,0,-10,1,41,8,22,0.364,0,0,,10,11,0.909,3,3,6,5,2,0,2,4,26,18.3
MJ,351,11/11/1989,26.73100616,CHI,1,SEA,1,7,1,34,8,15,0.533,1,2,0.5,8,9,0.889,0,4,4,6,3,1,4,4,25,20.8
MJ,352,11/14/1989,26.73921971,CHI,0,SAC,1,2,1,40,11,25,0.44,1,1,1,4,8,0.5,6,7,13,7,2,0,4,2,27,20.7
MJ,353,11/15/1989,26.74195756,CHI,0,UTA,0,-1,1,38,12,26,0.462,0,3,0,16,19,0.842,1,9,10,3,1,0,2,3,40,28.7
MJ,354,11/18/1989,26.75017112,CHI,0,SEA,0,-9,1,39,12,26,0.462,3,8,0.375,5,7,0.714,3,3,6,7,1,0,2,3,32,23.5
MJ,355,11/21/1989,26.75838467,CHI,0,POR,0,-11,1,36,5,13,0.385,1,3,0.333,5,6,0.833,0,0,0,7,2,0,4,1,16,11
MJ,356,11/22/1989,26.76112252,CHI,0,PHO,1,5,1,44,12,30,0.4,1,3,0.333,9,10,0.9,2,5,7,7,2,0,2,2,34,24.4
MJ,357,11/25/1989,26.76933607,CHI,0,GSW,1,13,1,41,12,29,0.414,1,5,0.2,4,5,0.8,6,8,14,9,3,0,3,3,29,24.8
MJ,358,11/26/1989,26.77207392,CHI,0,LAC,0,-24,1,33,9,18,0.5,1,2,0.5,7,10,0.7,3,4,7,4,2,2,7,3,26,17.1
MJ,359,11/28/1989,26.77754962,CHI,1,ATL,1,15,1,39,8,15,0.533,0,0,,6,6,1,0,9,9,13,3,0,4,4,22,23.9
MJ,360,12/2/1989,26.78850103,CHI,0,MIA,1,7,1,36,11,16,0.688,0,0,,14,15,0.933,2,3,5,7,0,1,5,4,36,30.1
MJ,361,12/5/1989,26.79671458,CHI,1,DEN,1,20,1,33,15,27,0.556,0,1,0,5,5,1,8,9,17,7,1,1,1,0,35,36
MJ,362,12/8/1989,26.80492813,CHI,0,IND,0,-2,1,46,14,25,0.56,1,3,0.333,7,9,0.778,0,8,8,10,4,1,4,4,36,31.8
MJ,363,12/9/1989,26.80766598,CHI,1,PHI,1,20,1,36,13,21,0.619,3,6,0.5,0,0,,0,9,9,9,1,0,1,3,29,27.3
MJ,364,12/12/1989,26.81587953,CHI,1,DAL,1,8,1,41,18,29,0.621,2,2,1,3,4,0.75,1,6,7,7,2,1,2,1,41,35.2
MJ,365,12/14/1989,26.82135524,CHI,1,ORL,1,11,1,25,14,20,0.7,3,3,1,7,9,0.778,2,5,7,5,2,0,1,2,38,35.4
MJ,366,12/16/1989,26.82683094,CHI,1,CHH,1,11,1,41,13,28,0.464,0,1,0,7,10,0.7,2,7,9,7,2,2,0,2,33,28.4
